,Open,High,Low,Close,Volume
2021-03-31,73.52384337624257,73.52384337624257,73.52384337624257,73.52384337624257,1000000
2021-04-01,73.54440871017412,73.54440871017412,73.54440871017412,73.54440871017412,1000000
2021-04-02,72.83572276528855,72.83572276528855,72.83572276528855,72.83572276528855,1000000
2021-04-05,73.19328746991852,73.19328746991852,73.19328746991852,73.19328746991852,1000000
2021-04-06,74.69046791518211,74.69046791518211,74.69046791518211,74.69046791518211,1000000
2021-04-07,74.52008999854749,74.52008999854749,74.52008999854749,74.52008999854749,1000000
2021-04-08,74.39126250165403,74.39126250165403,74.39126250165403,74.39126250165403,1000000
2021-04-09,73.6362417557874,73.6362417557874,73.6362417557874,73.6362417557874,1000000
2021-04-12,73.89329737201284,73.89329737201284,73.89329737201284,73.89329737201284,1000000
2021-04-13,72.99403351134293,72.99403351134293,72.99403351134293,72.99403351134293,1000000
2021-04-14,72.20793811853376,72.20793811853376,72.20793811853376,72.20793811853376,1000000
2021-04-15,73.15362185174541,73.15362185174541,73.15362185174541,73.15362185174541,1000000
2021-04-16,72.51319623118631,72.51319623118631,72.51319623118631,72.51319623118631,1000000
2021-04-19,73.3190771262657,73.3190771262657,73.3190771262657,73.3190771262657,1000000
2021-04-20,74.45871806987749,74.45871806987749,74.45871806987749,74.45871806987749,1000000
2021-04-21,74.67414684115167,74.67414684115167,74.67414684115167,74.67414684115167,1000000
2021-04-22,75.10978939397515,75.10978939397515,75.10978939397515,75.10978939397515,1000000
2021-04-23,76.59865390303837,76.59865390303837,76.59865390303837,76.59865390303837,1000000
2021-04-26,76.47094219138198,76.47094219138198,76.47094219138198,76.47094219138198,1000000
2021-04-27,76.04040635386863,76.04040635386863,76.04040635386863,76.04040635386863,1000000
2021-04-28,75.03421607520706,75.03421607520706,75.03421607520706,75.03421607520706,1000000
2021-04-29,75.08802092081535,75.08802092081535,75.08802092081535,75.08802092081535,1000000
2021-04-30,76.22120744163496,76.22120744163496,76.22120744163496,76.22120744163496,1000000
2021-05-03,76.97548899012536,76.97548899012536,76.97548899012536,76.97548899012536,1000000
2021-05-04,76.27340229700778,76.27340229700778,76.27340229700778,76.27340229700778,1000000
2021-05-05,75.64386041003667,75.64386041003667,75.64386041003667,75.64386041003667,1000000
2021-05-06,75.28517898720943,75.28517898720943,75.28517898720943,75.28517898720943,1000000
2021-05-07,75.5277990899347,75.5277990899347,75.5277990899347,75.5277990899347,1000000
2021-05-10,75.39539022749014,75.39539022749014,75.39539022749014,75.39539022749014,1000000
2021-05-11,75.57969723358345,75.57969723358345,75.57969723358345,75.57969723358345,1000000
2021-05-12,75.82664586625307,75.82664586625307,75.82664586625307,75.82664586625307,1000000
2021-05-13,75.62284387050038,75.62284387050038,75.62284387050038,75.62284387050038,1000000
2021-05-14,75.61515004652651,75.61515004652651,75.61515004652651,75.61515004652651,1000000
2021-05-17,75.79404972755705,75.79404972755705,75.79404972755705,75.79404972755705,1000000
2021-05-18,75.75314390362331,75.75314390362331,75.75314390362331,75.75314390362331,1000000
2021-05-19,76.15730273223811,76.15730273223811,76.15730273223811,76.15730273223811,1000000
2021-05-20,77.60495844949529,77.60495844949529,77.60495844949529,77.60495844949529,1000000
2021-05-21,78.08763978265907,78.08763978265907,78.08763978265907,78.08763978265907,1000000
2021-05-24,78.15464721303411,78.15464721303411,78.15464721303411,78.15464721303411,1000000
2021-05-25,76.86031354551626,76.86031354551626,76.86031354551626,76.86031354551626,1000000
2021-05-26,77.18155667231325,77.18155667231325,77.18155667231325,77.18155667231325,1000000
2021-05-27,75.70223443770915,75.70223443770915,75.70223443770915,75.70223443770915,1000000
2021-05-28,74.65827482083132,74.65827482083132,74.65827482083132,74.65827482083132,1000000
2021-05-31,75.3187312251124,75.3187312251124,75.3187312251124,75.3187312251124,1000000
2021-06-01,75.87325413124178,75.87325413124178,75.87325413124178,75.87325413124178,1000000
2021-06-02,75.78225251022207,75.78225251022207,75.78225251022207,75.78225251022207,1000000
2021-06-03,74.50910225155802,74.50910225155802,74.50910225155802,74.50910225155802,1000000
2021-06-04,74.25476653607365,74.25476653607365,74.25476653607365,74.25476653607365,1000000
2021-06-07,73.77304741245229,73.77304741245229,73.77304741245229,73.77304741245229,1000000
2021-06-08,74.26499615226048,74.26499615226048,74.26499615226048,74.26499615226048,1000000
2021-06-09,75.96397914414187,75.96397914414187,75.96397914414187,75.96397914414187,1000000
2021-06-10,76.15155736851227,76.15155736851227,76.15155736851227,76.15155736851227,1000000
2021-06-11,75.58094527498025,75.58094527498025,75.58094527498025,75.58094527498025,1000000
2021-06-14,74.71890564702882,74.71890564702882,74.71890564702882,74.71890564702882,1000000
2021-06-15,74.6994082860023,74.6994082860023,74.6994082860023,74.6994082860023,1000000
2021-06-16,74.58975463904352,74.58975463904352,74.58975463904352,74.58975463904352,1000000
2021-06-17,73.75321624972212,73.75321624972212,73.75321624972212,73.75321624972212,1000000
2021-06-18,73.86115794319495,73.86115794319495,73.86115794319495,73.86115794319495,1000000
2021-06-21,73.03323823681292,73.03323823681292,73.03323823681292,73.03323823681292,1000000
2021-06-22,73.86735616149494,73.86735616149494,73.86735616149494,73.86735616149494,1000000
2021-06-23,74.6744682760732,74.6744682760732,74.6744682760732,74.6744682760732,1000000
2021-06-24,75.5069028560341,75.5069028560341,75.5069028560341,75.5069028560341,1000000
2021-06-25,75.17161409855997,75.17161409855997,75.17161409855997,75.17161409855997,1000000
2021-06-28,75.58093899510475,75.58093899510475,75.58093899510475,75.58093899510475,1000000
2021-06-29,75.50379390463229,75.50379390463229,75.50379390463229,75.50379390463229,1000000
2021-06-30,75.232877185286,75.232877185286,75.232877185286,75.232877185286,1000000
2021-07-01,75.00029801272467,75.00029801272467,75.00029801272467,75.00029801272467,1000000
2021-07-02,74.04800777403597,74.04800777403597,74.04800777403597,74.04800777403597,1000000
2021-07-05,73.00106987458527,73.00106987458527,73.00106987458527,73.00106987458527,1000000
2021-07-06,73.60282849105923,73.60282849105923,73.60282849105923,73.60282849105923,1000000
2021-07-07,73.48415467324547,73.48415467324547,73.48415467324547,73.48415467324547,1000000
2021-07-08,73.66523789200141,73.66523789200141,73.66523789200141,73.66523789200141,1000000
2021-07-09,74.42524980401262,74.42524980401262,74.42524980401262,74.42524980401262,1000000
2021-07-12,73.1576891901036,73.1576891901036,73.1576891901036,73.1576891901036,1000000
2021-07-13,72.60598505461226,72.60598505461226,72.60598505461226,72.60598505461226,1000000
2021-07-14,72.75507044037043,72.75507044037043,72.75507044037043,72.75507044037043,1000000
2021-07-15,73.0621657997341,73.0621657997341,73.0621657997341,73.0621657997341,1000000
2021-07-16,72.80858568933354,72.80858568933354,72.80858568933354,72.80858568933354,1000000
2021-07-19,73.57975910857598,73.57975910857598,73.57975910857598,73.57975910857598,1000000
2021-07-20,73.75664112547604,73.75664112547604,73.75664112547604,73.75664112547604,1000000
2021-07-21,72.8838182081978,72.8838182081978,72.8838182081978,72.8838182081978,1000000
2021-07-22,72.22730717521948,72.22730717521948,72.22730717521948,72.22730717521948,1000000
2021-07-23,72.830745424443,72.830745424443,72.830745424443,72.830745424443,1000000
2021-07-26,73.19040655532031,73.19040655532031,73.19040655532031,73.19040655532031,1000000
2021-07-27,71.82243303572348,71.82243303572348,71.82243303572348,71.82243303572348,1000000
2021-07-28,72.81193953258997,72.81193953258997,72.81193953258997,72.81193953258997,1000000
2021-07-29,73.26921819471838,73.26921819471838,73.26921819471838,73.26921819471838,1000000
2021-07-30,74.27545586493558,74.27545586493558,74.27545586493558,74.27545586493558,1000000
2021-08-02,74.01274292311876,74.01274292311876,74.01274292311876,74.01274292311876,1000000
2021-08-03,73.81608646059334,73.81608646059334,73.81608646059334,73.81608646059334,1000000
2021-08-04,73.00672475091,73.00672475091,73.00672475091,73.00672475091,1000000
2021-08-05,74.88075595672589,74.88075595672589,74.88075595672589,74.88075595672589,1000000
2021-08-06,74.77183873317003,74.77183873317003,74.77183873317003,74.77183873317003,1000000
2021-08-09,75.98129804300903,75.98129804300903,75.98129804300903,75.98129804300903,1000000
2021-08-10,75.51227122572347,75.51227122572347,75.51227122572347,75.51227122572347,1000000
2021-08-11,75.65864511262522,75.65864511262522,75.65864511262522,75.65864511262522,1000000
2021-08-12,74.41682005976391,74.41682005976391,74.41682005976391,74.41682005976391,1000000
2021-08-13,74.15422754861612,74.15422754861612,74.15422754861612,74.15422754861612,1000000
2021-08-16,74.90596967017635,74.90596967017635,74.90596967017635,74.90596967017635,1000000
2021-08-17,73.99081061823487,73.99081061823487,73.99081061823487,73.99081061823487,1000000
2021-08-18,74.80635771358945,74.80635771358945,74.80635771358945,74.80635771358945,1000000
2021-08-19,75.08107494777263,75.08107494777263,75.08107494777263,75.08107494777263,1000000
2021-08-20,74.31978969385156,74.31978969385156,74.31978969385156,74.31978969385156,1000000
2021-08-23,73.96929959352606,73.96929959352606,73.96929959352606,73.96929959352606,1000000
2021-08-24,73.65192271767084,73.65192271767084,73.65192271767084,73.65192271767084,1000000
2021-08-25,73.63754634997444,73.63754634997444,73.63754634997444,73.63754634997444,1000000
2021-08-26,73.2648343524555,73.2648343524555,73.2648343524555,73.2648343524555,1000000
2021-08-27,72.68070269261888,72.68070269261888,72.68070269261888,72.68070269261888,1000000
2021-08-30,72.48113042092359,72.48113042092359,72.48113042092359,72.48113042092359,1000000
2021-08-31,71.75857346932956,71.75857346932956,71.75857346932956,71.75857346932956,1000000
2021-09-01,70.85475516833375,70.85475516833375,70.85475516833375,70.85475516833375,1000000
2021-09-02,70.84187626615494,70.84187626615494,70.84187626615494,70.84187626615494,1000000
2021-09-03,71.48857349548794,71.48857349548794,71.48857349548794,71.48857349548794,1000000
2021-09-06,70.41669405210456,70.41669405210456,70.41669405210456,70.41669405210456,1000000
2021-09-07,70.44028938460345,70.44028938460345,70.44028938460345,70.44028938460345,1000000
2021-09-08,70.00359044692765,70.00359044692765,70.00359044692765,70.00359044692765,1000000
2021-09-09,69.34055463417911,69.34055463417911,69.34055463417911,69.34055463417911,1000000
2021-09-10,69.95313520241861,69.95313520241861,69.95313520241861,69.95313520241861,1000000
2021-09-13,69.61164519979178,69.61164519979178,69.61164519979178,69.61164519979178,1000000
2021-09-14,70.67552114498935,70.67552114498935,70.67552114498935,70.67552114498935,1000000
2021-09-15,70.14556826662862,70.14556826662862,70.14556826662862,70.14556826662862,1000000
2021-09-16,70.43772595689929,70.43772595689929,70.43772595689929,70.43772595689929,1000000
2021-09-17,70.298764293381,70.298764293381,70.298764293381,70.298764293381,1000000
2021-09-20,69.78978590835058,69.78978590835058,69.78978590835058,69.78978590835058,1000000
2021-09-21,70.22085999817492,70.22085999817492,70.22085999817492,70.22085999817492,1000000
2021-09-22,70.13309616051393,70.13309616051393,70.13309616051393,70.13309616051393,1000000
2021-09-23,70.57718634598437,70.57718634598437,70.57718634598437,70.57718634598437,1000000
2021-09-24,70.56498248671382,70.56498248671382,70.56498248671382,70.56498248671382,1000000
2021-09-27,69.81994593106847,69.81994593106847,69.81994593106847,69.81994593106847,1000000
2021-09-28,69.76962722444104,69.76962722444104,69.76962722444104,69.76962722444104,1000000
2021-09-29,69.82680704070361,69.82680704070361,69.82680704070361,69.82680704070361,1000000
2021-09-30,70.51701916017909,70.51701916017909,70.51701916017909,70.51701916017909,1000000
2021-10-01,69.89910037638182,69.89910037638182,69.89910037638182,69.89910037638182,1000000
2021-10-04,69.89257889288155,69.89257889288155,69.89257889288155,69.89257889288155,1000000
2021-10-05,68.71008121658365,68.71008121658365,68.71008121658365,68.71008121658365,1000000
2021-10-06,69.1783356518309,69.1783356518309,69.1783356518309,69.1783356518309,1000000
2021-10-07,68.45093723031215,68.45093723031215,68.45093723031215,68.45093723031215,1000000
2021-10-08,67.23500248955054,67.23500248955054,67.23500248955054,67.23500248955054,1000000
2021-10-11,67.21535855029855,67.21535855029855,67.21535855029855,67.21535855029855,1000000
2021-10-12,67.97871326726559,67.97871326726559,67.97871326726559,67.97871326726559,1000000
2021-10-13,66.96280746140924,66.96280746140924,66.96280746140924,66.96280746140924,1000000
2021-10-14,66.25431712949239,66.25431712949239,66.25431712949239,66.25431712949239,1000000
2021-10-15,65.78174172116891,65.78174172116891,65.78174172116891,65.78174172116891,1000000
2021-10-18,65.0584736770393,65.0584736770393,65.0584736770393,65.0584736770393,1000000
2021-10-19,65.3248412119979,65.3248412119979,65.3248412119979,65.3248412119979,1000000
2021-10-20,64.81702716288883,64.81702716288883,64.81702716288883,64.81702716288883,1000000
2021-10-21,64.36880786832204,64.36880786832204,64.36880786832204,64.36880786832204,1000000
2021-10-22,64.7635852420459,64.7635852420459,64.7635852420459,64.7635852420459,1000000
2021-10-25,64.293715955575,64.293715955575,64.293715955575,64.293715955575,1000000
2021-10-26,64.59125447714106,64.59125447714106,64.59125447714106,64.59125447714106,1000000
2021-10-27,63.983201985160655,63.983201985160655,63.983201985160655,63.983201985160655,1000000
2021-10-28,63.22683191186591,63.22683191186591,63.22683191186591,63.22683191186591,1000000
2021-10-29,62.085303524535185,62.085303524535185,62.085303524535185,62.085303524535185,1000000
2021-11-01,63.2594625150538,63.2594625150538,63.2594625150538,63.2594625150538,1000000
2021-11-02,63.07584621142633,63.07584621142633,63.07584621142633,63.07584621142633,1000000
2021-11-03,63.248632001315265,63.248632001315265,63.248632001315265,63.248632001315265,1000000
2021-11-04,63.24796820124218,63.24796820124218,63.24796820124218,63.24796820124218,1000000
2021-11-05,63.36811515290866,63.36811515290866,63.36811515290866,63.36811515290866,1000000
2021-11-08,63.41861097291991,63.41861097291991,63.41861097291991,63.41861097291991,1000000
2021-11-09,64.64780129682272,64.64780129682272,64.64780129682272,64.64780129682272,1000000
2021-11-10,63.99555243906994,63.99555243906994,63.99555243906994,63.99555243906994,1000000
2021-11-11,63.01804462597496,63.01804462597496,63.01804462597496,63.01804462597496,1000000
2021-11-12,62.39923284388041,62.39923284388041,62.39923284388041,62.39923284388041,1000000
2021-11-15,61.58510443094609,61.58510443094609,61.58510443094609,61.58510443094609,1000000
2021-11-16,62.063597322355925,62.063597322355925,62.063597322355925,62.063597322355925,1000000
2021-11-17,62.59137263004049,62.59137263004049,62.59137263004049,62.59137263004049,1000000
2021-11-18,62.00844944681395,62.00844944681395,62.00844944681395,62.00844944681395,1000000
2021-11-19,61.16486431610952,61.16486431610952,61.16486431610952,61.16486431610952,1000000
2021-11-22,60.966202883912516,60.966202883912516,60.966202883912516,60.966202883912516,1000000
2021-11-23,61.832608150530355,61.832608150530355,61.832608150530355,61.832608150530355,1000000
2021-11-24,60.10774462333609,60.10774462333609,60.10774462333609,60.10774462333609,1000000
2021-11-25,60.44232042016128,60.44232042016128,60.44232042016128,60.44232042016128,1000000
2021-11-26,59.81024169477621,59.81024169477621,59.81024169477621,59.81024169477621,1000000
2021-11-29,60.450430872144025,60.450430872144025,60.450430872144025,60.450430872144025,1000000
2021-11-30,59.81695633467168,59.81695633467168,59.81695633467168,59.81695633467168,1000000
2021-12-01,59.66417436083413,59.66417436083413,59.66417436083413,59.66417436083413,1000000
2021-12-02,58.783364624175995,58.783364624175995,58.783364624175995,58.783364624175995,1000000
2021-12-03,58.22653458798656,58.22653458798656,58.22653458798656,58.22653458798656,1000000
2021-12-06,59.05092866796788,59.05092866796788,59.05092866796788,59.05092866796788,1000000
2021-12-07,59.55320328103777,59.55320328103777,59.55320328103777,59.55320328103777,1000000
2021-12-08,59.3318629908566,59.3318629908566,59.3318629908566,59.3318629908566,1000000
2021-12-09,58.83337307127998,58.83337307127998,58.83337307127998,58.83337307127998,1000000
2021-12-10,57.736832465326835,57.736832465326835,57.736832465326835,57.736832465326835,1000000
2021-12-13,57.526868598827654,57.526868598827654,57.526868598827654,57.526868598827654,1000000
2021-12-14,57.526348985899226,57.526348985899226,57.526348985899226,57.526348985899226,1000000
2021-12-15,57.49525348736927,57.49525348736927,57.49525348736927,57.49525348736927,1000000
2021-12-16,57.45857615667489,57.45857615667489,57.45857615667489,57.45857615667489,1000000
2021-12-17,56.8312378905288,56.8312378905288,56.8312378905288,56.8312378905288,1000000
2021-12-20,56.81062299244453,56.81062299244453,56.81062299244453,56.81062299244453,1000000
2021-12-21,56.80569559149613,56.80569559149613,56.80569559149613,56.80569559149613,1000000
2021-12-22,57.55585004278746,57.55585004278746,57.55585004278746,57.55585004278746,1000000
2021-12-23,58.647531105485896,58.647531105485896,58.647531105485896,58.647531105485896,1000000
2021-12-24,58.58478468264483,58.58478468264483,58.58478468264483,58.58478468264483,1000000
2021-12-27,58.15342142654294,58.15342142654294,58.15342142654294,58.15342142654294,1000000
2021-12-28,58.13307812119849,58.13307812119849,58.13307812119849,58.13307812119849,1000000
2021-12-29,57.79728909401016,57.79728909401016,57.79728909401016,57.79728909401016,1000000
2021-12-30,57.38552166191981,57.38552166191981,57.38552166191981,57.38552166191981,1000000
2021-12-31,57.36908062278236,57.36908062278236,57.36908062278236,57.36908062278236,1000000
2022-01-03,56.78775718672037,56.78775718672037,56.78775718672037,56.78775718672037,1000000
2022-01-04,57.14898794401462,57.14898794401462,57.14898794401462,57.14898794401462,1000000
2022-01-05,57.10674595572266,57.10674595572266,57.10674595572266,57.10674595572266,1000000
2022-01-06,57.26664958817609,57.26664958817609,57.26664958817609,57.26664958817609,1000000
2022-01-07,57.17906595369673,57.17906595369673,57.17906595369673,57.17906595369673,1000000
2022-01-10,56.78038237343719,56.78038237343719,56.78038237343719,56.78038237343719,1000000
2022-01-11,56.25916142537827,56.25916142537827,56.25916142537827,56.25916142537827,1000000
2022-01-12,56.142549683509245,56.142549683509245,56.142549683509245,56.142549683509245,1000000
2022-01-13,55.851304403330495,55.851304403330495,55.851304403330495,55.851304403330495,1000000
2022-01-14,55.99869674026582,55.99869674026582,55.99869674026582,55.99869674026582,1000000
2022-01-17,56.013014653253826,56.013014653253826,56.013014653253826,56.013014653253826,1000000
2022-01-18,55.26674947931357,55.26674947931357,55.26674947931357,55.26674947931357,1000000
2022-01-19,55.32042526455969,55.32042526455969,55.32042526455969,55.32042526455969,1000000
2022-01-20,54.59414529866735,54.59414529866735,54.59414529866735,54.59414529866735,1000000
2022-01-21,54.273962851647184,54.273962851647184,54.273962851647184,54.273962851647184,1000000
2022-01-24,54.130487671983296,54.130487671983296,54.130487671983296,54.130487671983296,1000000
2022-01-25,53.023371272425145,53.023371272425145,53.023371272425145,53.023371272425145,1000000
2022-01-26,53.0877986176276,53.0877986176276,53.0877986176276,53.0877986176276,1000000
2022-01-27,53.18387869385538,53.18387869385538,53.18387869385538,53.18387869385538,1000000
2022-01-28,53.11579046212561,53.11579046212561,53.11579046212561,53.11579046212561,1000000
2022-01-31,52.90634572592363,52.90634572592363,52.90634572592363,52.90634572592363,1000000
2022-02-01,52.72455758557989,52.72455758557989,52.72455758557989,52.72455758557989,1000000
2022-02-02,52.22549883838181,52.22549883838181,52.22549883838181,52.22549883838181,1000000
2022-02-03,52.1003141245735,52.1003141245735,52.1003141245735,52.1003141245735,1000000
2022-02-04,51.82803173329016,51.82803173329016,51.82803173329016,51.82803173329016,1000000
2022-02-07,51.89109887722696,51.89109887722696,51.89109887722696,51.89109887722696,1000000
2022-02-08,51.281826758048034,51.281826758048034,51.281826758048034,51.281826758048034,1000000
2022-02-09,51.41802611507399,51.41802611507399,51.41802611507399,51.41802611507399,1000000
2022-02-10,51.50709185095859,51.50709185095859,51.50709185095859,51.50709185095859,1000000
2022-02-11,51.44962908051676,51.44962908051676,51.44962908051676,51.44962908051676,1000000
2022-02-14,51.23909471685928,51.23909471685928,51.23909471685928,51.23909471685928,1000000
2022-02-15,51.5374804059361,51.5374804059361,51.5374804059361,51.5374804059361,1000000
2022-02-16,50.69504787158211,50.69504787158211,50.69504787158211,50.69504787158211,1000000
2022-02-17,50.94368342614255,50.94368342614255,50.94368342614255,50.94368342614255,1000000
2022-02-18,51.082778768553325,51.082778768553325,51.082778768553325,51.082778768553325,1000000
2022-02-21,51.242860086781874,51.242860086781874,51.242860086781874,51.242860086781874,1000000
2022-02-22,51.45465328024319,51.45465328024319,51.45465328024319,51.45465328024319,1000000
2022-02-23,51.1337592131292,51.1337592131292,51.1337592131292,51.1337592131292,1000000
2022-02-24,51.016427659427045,51.016427659427045,51.016427659427045,51.016427659427045,1000000
2022-02-25,51.356736990418206,51.356736990418206,51.356736990418206,51.356736990418206,1000000
2022-02-28,51.593306275476614,51.593306275476614,51.593306275476614,51.593306275476614,1000000
2022-03-01,51.7154342175446,51.7154342175446,51.7154342175446,51.7154342175446,1000000
2022-03-02,50.947811557602066,50.947811557602066,50.947811557602066,50.947811557602066,1000000
2022-03-03,51.23713761475266,51.23713761475266,51.23713761475266,51.23713761475266,1000000
2022-03-04,51.851712217569215,51.851712217569215,51.851712217569215,51.851712217569215,1000000
2022-03-07,52.39079968814989,52.39079968814989,52.39079968814989,52.39079968814989,1000000
2022-03-08,52.52904750810151,52.52904750810151,52.52904750810151,52.52904750810151,1000000
2022-03-09,51.726572488643164,51.726572488643164,51.726572488643164,51.726572488643164,1000000
2022-03-10,52.22963658695936,52.22963658695936,52.22963658695936,52.22963658695936,1000000
2022-03-11,52.16839491631927,52.16839491631927,52.16839491631927,52.16839491631927,1000000
2022-03-14,50.86287058345721,50.86287058345721,50.86287058345721,50.86287058345721,1000000
2022-03-15,51.06998795790588,51.06998795790588,51.06998795790588,51.06998795790588,1000000
2022-03-16,50.32325700436326,50.32325700436326,50.32325700436326,50.32325700436326,1000000
2022-03-17,49.68594285638415,49.68594285638415,49.68594285638415,49.68594285638415,1000000
2022-03-18,49.38536332681466,49.38536332681466,49.38536332681466,49.38536332681466,1000000
2022-03-21,50.02865271267517,50.02865271267517,50.02865271267517,50.02865271267517,1000000
2022-03-22,49.85813237414597,49.85813237414597,49.85813237414597,49.85813237414597,1000000
2022-03-23,50.00820115839478,50.00820115839478,50.00820115839478,50.00820115839478,1000000
2022-03-24,50.897330954239806,50.897330954239806,50.897330954239806,50.897330954239806,1000000
2022-03-25,51.723918757334076,51.723918757334076,51.723918757334076,51.723918757334076,1000000
2022-03-28,51.6859774961258,51.6859774961258,51.6859774961258,51.6859774961258,1000000
2022-03-29,51.57665078826403,51.57665078826403,51.57665078826403,51.57665078826403,1000000
2022-03-30,50.94180893966437,50.94180893966437,50.94180893966437,50.94180893966437,1000000
2022-03-31,50.6033219770306,50.6033219770306,50.6033219770306,50.6033219770306,1000000
2022-04-01,50.83374842782238,50.83374842782238,50.83374842782238,50.83374842782238,1000000
2022-04-04,51.050163332260546,51.050163332260546,51.050163332260546,51.050163332260546,1000000
2022-04-05,51.12175517832912,51.12175517832912,51.12175517832912,51.12175517832912,1000000
2022-04-06,51.64565177277242,51.64565177277242,51.64565177277242,51.64565177277242,1000000
2022-04-07,51.26225097388885,51.26225097388885,51.26225097388885,51.26225097388885,1000000
2022-04-08,51.248883562667146,51.248883562667146,51.248883562667146,51.248883562667146,1000000
2022-04-11,51.639012095469816,51.639012095469816,51.639012095469816,51.639012095469816,1000000
2022-04-12,51.956150974270685,51.956150974270685,51.956150974270685,51.956150974270685,1000000
2022-04-13,52.52816002365507,52.52816002365507,52.52816002365507,52.52816002365507,1000000
2022-04-14,52.75246598625428,52.75246598625428,52.75246598625428,52.75246598625428,1000000
2022-04-15,52.60507424814834,52.60507424814834,52.60507424814834,52.60507424814834,1000000
2022-04-18,52.81138727785486,52.81138727785486,52.81138727785486,52.81138727785486,1000000
2022-04-19,52.297746262046644,52.297746262046644,52.297746262046644,52.297746262046644,1000000
2022-04-20,51.45603530464539,51.45603530464539,51.45603530464539,51.45603530464539,1000000
2022-04-21,51.77026279181934,51.77026279181934,51.77026279181934,51.77026279181934,1000000
2022-04-22,51.757247575451174,51.757247575451174,51.757247575451174,51.757247575451174,1000000
2022-04-25,51.932399083614975,51.932399083614975,51.932399083614975,51.932399083614975,1000000
2022-04-26,51.06633058432981,51.06633058432981,51.06633058432981,51.06633058432981,1000000
2022-04-27,50.89520014862907,50.89520014862907,50.89520014862907,50.89520014862907,1000000
2022-04-28,50.60517023003421,50.60517023003421,50.60517023003421,50.60517023003421,1000000
2022-04-29,50.18301576929216,50.18301576929216,50.18301576929216,50.18301576929216,1000000
2022-05-02,49.06643613772999,49.06643613772999,49.06643613772999,49.06643613772999,1000000
2022-05-03,48.91684558531634,48.91684558531634,48.91684558531634,48.91684558531634,1000000
2022-05-04,49.37045359206461,49.37045359206461,49.37045359206461,49.37045359206461,1000000
2022-05-05,49.57336503160179,49.57336503160179,49.57336503160179,49.57336503160179,1000000
2022-05-06,49.29032758465661,49.29032758465661,49.29032758465661,49.29032758465661,1000000
2022-05-09,49.29778226777417,49.29778226777417,49.29778226777417,49.29778226777417,1000000
2022-05-10,49.68565725821257,49.68565725821257,49.68565725821257,49.68565725821257,1000000
2022-05-11,48.3290311972572,48.3290311972572,48.3290311972572,48.3290311972572,1000000
2022-05-12,48.28334260005821,48.28334260005821,48.28334260005821,48.28334260005821,1000000
2022-05-13,48.56010279090586,48.56010279090586,48.56010279090586,48.56010279090586,1000000
2022-05-16,48.90591318332304,48.90591318332304,48.90591318332304,48.90591318332304,1000000
2022-05-17,49.752342595800904,49.752342595800904,49.752342595800904,49.752342595800904,1000000
2022-05-18,50.33198011346256,50.33198011346256,50.33198011346256,50.33198011346256,1000000
2022-05-19,50.50439877132315,50.50439877132315,50.50439877132315,50.50439877132315,1000000
2022-05-20,50.6720612572768,50.6720612572768,50.6720612572768,50.6720612572768,1000000
2022-05-23,51.086024304451094,51.086024304451094,51.086024304451094,51.086024304451094,1000000
2022-05-24,50.825829392127886,50.825829392127886,50.825829392127886,50.825829392127886,1000000
2022-05-25,50.82065122870409,50.82065122870409,50.82065122870409,50.82065122870409,1000000
2022-05-26,51.29645398712572,51.29645398712572,51.29645398712572,51.29645398712572,1000000
2022-05-27,52.315942907303715,52.315942907303715,52.315942907303715,52.315942907303715,1000000
2022-05-30,52.24831549743929,52.24831549743929,52.24831549743929,52.24831549743929,1000000
2022-05-31,52.23870144722452,52.23870144722452,52.23870144722452,52.23870144722452,1000000
2022-06-01,52.3580565335233,52.3580565335233,52.3580565335233,52.3580565335233,1000000
2022-06-02,53.077039299952474,53.077039299952474,53.077039299952474,53.077039299952474,1000000
2022-06-03,53.07687300768333,53.07687300768333,53.07687300768333,53.07687300768333,1000000
2022-06-06,53.87268589940034,53.87268589940034,53.87268589940034,53.87268589940034,1000000
2022-06-07,53.36808349870089,53.36808349870089,53.36808349870089,53.36808349870089,1000000
2022-06-08,53.28480991810369,53.28480991810369,53.28480991810369,53.28480991810369,1000000
2022-06-09,53.195203434015326,53.195203434015326,53.195203434015326,53.195203434015326,1000000
2022-06-10,53.62954531499868,53.62954531499868,53.62954531499868,53.62954531499868,1000000
2022-06-13,54.206202566124475,54.206202566124475,54.206202566124475,54.206202566124475,1000000
2022-06-14,53.40425196050981,53.40425196050981,53.40425196050981,53.40425196050981,1000000
2022-06-15,52.9315615134747,52.9315615134747,52.9315615134747,52.9315615134747,1000000
2022-06-16,53.12574225894197,53.12574225894197,53.12574225894197,53.12574225894197,1000000
2022-06-17,52.791744093030324,52.791744093030324,52.791744093030324,52.791744093030324,1000000
2022-06-20,52.00386544093711,52.00386544093711,52.00386544093711,52.00386544093711,1000000
2022-06-21,52.559516327851576,52.559516327851576,52.559516327851576,52.559516327851576,1000000
2022-06-22,52.83491246978538,52.83491246978538,52.83491246978538,52.83491246978538,1000000
2022-06-23,53.11133284231337,53.11133284231337,53.11133284231337,53.11133284231337,1000000
2022-06-24,52.87475068521985,52.87475068521985,52.87475068521985,52.87475068521985,1000000
2022-06-27,53.43466175171324,53.43466175171324,53.43466175171324,53.43466175171324,1000000
2022-06-28,53.322470337808504,53.322470337808504,53.322470337808504,53.322470337808504,1000000
